in s,C1 in V
-2.33268E-01,-1.61271E+00
-2.33265E-01,-1.61142E+00
-2.33262E-01,-1.61264E+00
-2.33258E-01,-1.61203E+00
-2.33255E-01,-1.61195E+00
-2.33252E-01,-1.61172E+00
-2.33249E-01,-1.61157E+00
-2.33245E-01,-1.61042E+00
-2.33242E-01,-1.61119E+00
-2.33239E-01,-1.61119E+00
-2.33235E-01,-1.61058E+00
-2.33232E-01,-1.61088E+00
-2.33229E-01,-1.61164E+00
-2.33226E-01,-1.61134E+00
-2.33222E-01,-1.61157E+00
-2.33219E-01,-1.61218E+00
-2.33216E-01,-1.61218E+00
-2.33212E-01,-1.61195E+00
-2.33209E-01,-1.61180E+00
-2.33206E-01,-1.61195E+00
-2.33202E-01,-1.61164E+00
-2.33199E-01,-1.61683E+00
-2.33196E-01,-1.62881E+00
-2.33193E-01,-1.62866E+00
-2.33189E-01,-1.62812E+00
-2.33186E-01,-1.62835E+00
-2.33183E-01,-1.62934E+00
-2.33179E-01,-1.62889E+00
