in s,C1 in V
-2.37171E-01,-6.38210E-01
-2.37168E-01,-6.37676E-01
-2.37165E-01,-6.37447E-01
-2.37161E-01,-6.38134E-01
-2.37158E-01,-6.38744E-01
-2.37155E-01,-6.37829E-01
-2.37151E-01,-6.38363E-01
-2.37148E-01,-6.38592E-01
-2.37145E-01,-6.39202E-01
-2.37142E-01,-6.38820E-01
-2.37138E-01,-6.39507E-01
-2.37135E-01,-6.40194E-01
-2.37132E-01,-6.39660E-01
-2.37128E-01,-6.40804E-01
-2.37125E-01,-6.41338E-01
-2.37122E-01,-6.41033E-01
-2.37118E-01,-6.41186E-01
-2.37115E-01,-6.40423E-01
-2.37112E-01,-6.41262E-01
-2.37109E-01,-6.41643E-01
-2.37105E-01,-6.41643E-01
-2.37102E-01,-6.41872E-01
-2.37099E-01,-6.41491E-01
-2.37095E-01,-6.40575E-01
-2.37092E-01,-6.41643E-01
-2.37089E-01,-6.41872E-01
-2.37085E-01,-6.40880E-01
-2.37082E-01,-6.42101E-01
-2.37079E-01,-6.42101E-01
-2.37076E-01,-6.41872E-01
-2.37072E-01,-6.42177E-01
-2.37069E-01,-6.42711E-01
-2.37066E-01,-6.43093E-01
-2.37062E-01,-6.44237E-01
-2.37059E-01,-6.44085E-01
-2.37056E-01,-6.44619E-01
-2.37053E-01,-6.45077E-01
-2.37049E-01,-6.45458E-01
-2.37046E-01,-6.45992E-01
-2.37043E-01,-6.46145E-01
-2.37039E-01,-6.45992E-01
-2.37036E-01,-6.46755E-01
-2.37033E-01,-6.47365E-01
-2.37029E-01,-6.46526E-01
-2.37026E-01,-6.47213E-01
-2.37023E-01,-6.48052E-01
-2.37020E-01,-6.48357E-01
-2.37016E-01,-6.48205E-01
-2.37013E-01,-6.48662E-01
-2.37010E-01,-6.49807E-01
-2.37006E-01,-6.49807E-01
-2.37003E-01,-6.49807E-01
-2.37000E-01,-6.50341E-01
-2.36996E-01,-6.51180E-01
-2.36993E-01,-6.51256E-01
-2.36990E-01,-6.51256E-01
-2.36987E-01,-6.51562E-01
-2.36983E-01,-6.51562E-01
-2.36980E-01,-6.52630E-01
-2.36977E-01,-6.53622E-01
-2.36973E-01,-6.53545E-01
-2.36970E-01,-6.53698E-01
-2.36967E-01,-6.54079E-01
-2.36964E-01,-6.53774E-01
-2.36960E-01,-6.53850E-01
-2.36957E-01,-6.53850E-01
-2.36954E-01,-6.54308E-01
-2.36950E-01,-6.54003E-01
-2.36947E-01,-6.54613E-01
-2.36944E-01,-6.55300E-01
-2.36940E-01,-6.54995E-01
-2.36937E-01,-6.55681E-01
-2.36934E-01,-6.55758E-01
-2.36931E-01,-6.56063E-01
-2.36927E-01,-6.55376E-01
-2.36924E-01,-6.54537E-01
-2.36921E-01,-6.55529E-01
-2.36917E-01,-6.55529E-01
-2.36914E-01,-6.55605E-01
-2.36911E-01,-6.56597E-01
-2.36908E-01,-6.57665E-01
-2.36904E-01,-6.57131E-01
-2.36901E-01,-6.58047E-01
-2.36898E-01,-6.58123E-01
-2.36894E-01,-6.58275E-01
-2.36891E-01,-6.59038E-01
-2.36888E-01,-6.58810E-01
-2.36884E-01,-6.59344E-01
-2.36881E-01,-6.59725E-01
-2.36878E-01,-6.60335E-01
-2.36875E-01,-6.60869E-01
-2.36871E-01,-6.60335E-01
-2.36868E-01,-6.60946E-01
-2.36865E-01,-6.61785E-01
-2.36861E-01,-6.60946E-01
-2.36858E-01,-6.60793E-01
-2.36855E-01,-6.61480E-01
-2.36851E-01,-6.60869E-01
-2.36848E-01,-6.60564E-01
-2.36845E-01,-6.61404E-01
-2.36842E-01,-6.61709E-01
-2.36838E-01,-6.61480E-01
-2.36835E-01,-6.61404E-01
-2.36832E-01,-6.62090E-01
-2.36828E-01,-6.62243E-01
-2.36825E-01,-6.62243E-01
-2.36822E-01,-6.62548E-01
-2.36819E-01,-6.63997E-01
-2.36815E-01,-6.65294E-01
-2.36812E-01,-6.66057E-01
-2.36809E-01,-6.67354E-01
-2.36805E-01,-6.68041E-01
-2.36802E-01,-6.68194E-01
-2.36799E-01,-6.68346E-01
-2.36795E-01,-6.68499E-01
-2.36792E-01,-6.68880E-01
-2.36789E-01,-6.69033E-01
-2.36786E-01,-6.69414E-01
-2.36782E-01,-6.69033E-01
-2.36779E-01,-6.69185E-01
-2.36776E-01,-6.69491E-01
-2.36772E-01,-6.69948E-01
-2.36769E-01,-6.69872E-01
-2.36766E-01,-6.70635E-01
-2.36762E-01,-6.70559E-01
-2.36759E-01,-6.70559E-01
-2.36756E-01,-6.69948E-01
-2.36753E-01,-6.70482E-01
-2.36749E-01,-6.70559E-01
-2.36746E-01,-6.70406E-01
-2.36743E-01,-6.70788E-01
-2.36739E-01,-6.71703E-01
-2.36736E-01,-6.71017E-01
-2.36733E-01,-6.72161E-01
-2.36730E-01,-6.73382E-01
-2.36726E-01,-6.73229E-01
-2.36723E-01,-6.72924E-01
-2.36720E-01,-6.73076E-01
-2.36716E-01,-6.74602E-01
-2.36713E-01,-6.73611E-01
-2.36710E-01,-6.73916E-01
-2.36706E-01,-6.74526E-01
-2.36703E-01,-6.74068E-01
-2.36700E-01,-6.74755E-01
-2.36697E-01,-6.74831E-01
-2.36693E-01,-6.74831E-01
-2.36690E-01,-6.75518E-01
-2.36687E-01,-6.76052E-01
-2.36683E-01,-6.75747E-01
-2.36680E-01,-6.76205E-01
-2.36677E-01,-6.76205E-01
-2.36673E-01,-6.77273E-01
-2.36670E-01,-6.77502E-01
-2.36667E-01,-6.77730E-01
-2.36664E-01,-6.78417E-01
-2.36660E-01,-6.78341E-01
-2.36657E-01,-6.77578E-01
-2.36654E-01,-6.77959E-01
-2.36650E-01,-6.77654E-01
-2.36647E-01,-6.77654E-01
-2.36644E-01,-6.77502E-01
-2.36641E-01,-6.78341E-01
-2.36637E-01,-6.79561E-01
-2.36634E-01,-6.79333E-01
-2.36631E-01,-6.79943E-01
-2.36627E-01,-6.80553E-01
-2.36624E-01,-6.81087E-01
-2.36621E-01,-6.81545E-01
-2.36617E-01,-6.82384E-01
-2.36614E-01,-6.83300E-01
-2.36611E-01,-6.83376E-01
-2.36608E-01,-6.83452E-01
-2.36604E-01,-6.83910E-01
-2.36601E-01,-6.83452E-01
-2.36598E-01,-6.84139E-01
-2.36594E-01,-6.84368E-01
-2.36591E-01,-6.85131E-01
-2.36588E-01,-6.84673E-01
-2.36584E-01,-6.85970E-01
-2.36581E-01,-6.87496E-01
-2.36578E-01,-6.86886E-01
-2.36575E-01,-6.86733E-01
-2.36571E-01,-6.86886E-01
-2.36568E-01,-6.87115E-01
-2.36565E-01,-6.87725E-01
-2.36561E-01,-6.87954E-01
-2.36558E-01,-6.88412E-01
-2.36555E-01,-6.87725E-01
-2.36552E-01,-6.87191E-01
-2.36548E-01,-6.87115E-01
-2.36545E-01,-6.87572E-01
-2.36542E-01,-6.87878E-01
-2.36538E-01,-6.89022E-01
-2.36535E-01,-6.89556E-01
-2.36532E-01,-6.88946E-01
-2.36528E-01,-6.89709E-01
-2.36525E-01,-6.89785E-01
-2.36522E-01,-6.90014E-01
-2.36519E-01,-6.90624E-01
-2.36515E-01,-6.90014E-01
-2.36512E-01,-6.90014E-01
-2.36509E-01,-6.90853E-01
-2.36505E-01,-6.90166E-01
-2.36502E-01,-6.89785E-01
-2.36499E-01,-6.90777E-01
-2.36496E-01,-6.91692E-01
-2.36492E-01,-6.90853E-01
-2.36489E-01,-6.91234E-01
-2.36486E-01,-6.91616E-01
-2.36482E-01,-6.91845E-01
-2.36479E-01,-6.91158E-01
-2.36476E-01,-6.91234E-01
-2.36472E-01,-6.92226E-01
-2.36469E-01,-6.92531E-01
-2.36466E-01,-6.92684E-01
-2.36463E-01,-6.92455E-01
-2.36459E-01,-6.93294E-01
-2.36456E-01,-6.92913E-01
-2.36453E-01,-6.92913E-01
-2.36449E-01,-6.93447E-01
-2.36446E-01,-6.93371E-01
-2.36443E-01,-6.93828E-01
-2.36439E-01,-6.94591E-01
-2.36436E-01,-6.95736E-01
-2.36433E-01,-6.95431E-01
-2.36430E-01,-6.95431E-01
-2.36426E-01,-6.96346E-01
-2.36423E-01,-6.96270E-01
-2.36420E-01,-6.96499E-01
-2.36416E-01,-6.96422E-01
-2.36413E-01,-6.98711E-01
-2.36410E-01,-6.98253E-01
-2.36407E-01,-6.99474E-01
-2.36403E-01,-6.99016E-01
-2.36400E-01,-6.99169E-01
-2.36397E-01,-6.99627E-01
-2.36393E-01,-7.00542E-01
-2.36390E-01,-7.00771E-01
-2.36387E-01,-7.01763E-01
-2.36383E-01,-7.03365E-01
-2.36380E-01,-7.02602E-01
-2.36377E-01,-7.02679E-01
-2.36374E-01,-7.02907E-01
-2.36370E-01,-7.04052E-01
-2.36367E-01,-7.03747E-01
-2.36364E-01,-7.03594E-01
-2.36360E-01,-7.03365E-01
-2.36357E-01,-7.03518E-01
-2.36354E-01,-7.04281E-01
-2.36350E-01,-7.04204E-01
-2.36347E-01,-7.03823E-01
-2.36344E-01,-7.04967E-01
-2.36341E-01,-7.04357E-01
-2.36337E-01,-7.05273E-01
-2.36334E-01,-7.05883E-01
-2.36331E-01,-7.06417E-01
-2.36327E-01,-7.07332E-01
-2.36324E-01,-7.07332E-01
-2.36321E-01,-7.07409E-01
-2.36318E-01,-7.08019E-01
-2.36314E-01,-7.07714E-01
-2.36311E-01,-7.08324E-01
-2.36308E-01,-7.09316E-01
-2.36304E-01,-7.10003E-01
-2.36301E-01,-7.09392E-01
-2.36298E-01,-7.09926E-01
-2.36294E-01,-7.09698E-01
-2.36291E-01,-7.10155E-01
-2.36288E-01,-7.10689E-01
-2.36285E-01,-7.11376E-01
-2.36281E-01,-7.11071E-01
-2.36278E-01,-7.11300E-01
-2.36275E-01,-7.11071E-01
-2.36271E-01,-7.11300E-01
-2.36268E-01,-7.12139E-01
-2.36265E-01,-7.13207E-01
-2.36261E-01,-7.12520E-01
-2.36258E-01,-7.12749E-01
-2.36255E-01,-7.13589E-01
-2.36252E-01,-7.13283E-01
-2.36248E-01,-7.12520E-01
-2.36245E-01,-7.13817E-01
-2.36242E-01,-7.13817E-01
-2.36238E-01,-7.14046E-01
-2.36235E-01,-7.14275E-01
-2.36232E-01,-7.14657E-01
-2.36229E-01,-7.15420E-01
-2.36225E-01,-7.15572E-01
-2.36222E-01,-7.14123E-01
-2.36219E-01,-7.15877E-01
-2.36215E-01,-7.14809E-01
-2.36212E-01,-7.14809E-01
-2.36209E-01,-7.14962E-01
-2.36205E-01,-7.14962E-01
-2.36202E-01,-7.15725E-01
-2.36199E-01,-7.16183E-01
-2.36196E-01,-7.15572E-01
-2.36192E-01,-7.16259E-01
-2.36189E-01,-7.15648E-01
-2.36186E-01,-7.16488E-01
-2.36182E-01,-7.17022E-01
-2.36179E-01,-7.17556E-01
