in s,C1 in V
-2.33651E-01,-6.04870E-01
-2.33647E-01,-6.04107E-01
-2.33644E-01,-6.04565E-01
-2.33641E-01,-6.05099E-01
-2.33638E-01,-6.05938E-01
-2.33634E-01,-6.05480E-01
-2.33631E-01,-6.05480E-01
-2.33628E-01,-6.06167E-01
-2.33624E-01,-6.06319E-01
-2.33621E-01,-6.06853E-01
-2.33618E-01,-6.06548E-01
-2.33614E-01,-6.06930E-01
-2.33611E-01,-6.07998E-01
-2.33608E-01,-6.08150E-01
-2.33605E-01,-6.08990E-01
-2.33601E-01,-6.09676E-01
-2.33598E-01,-6.09600E-01
-2.33595E-01,-6.10592E-01
-2.33591E-01,-6.10821E-01
-2.33588E-01,-6.11126E-01
-2.33585E-01,-6.10668E-01
-2.33582E-01,-6.11965E-01
-2.33578E-01,-6.13262E-01
-2.33575E-01,-6.13262E-01
-2.33572E-01,-6.13949E-01
-2.33568E-01,-6.14559E-01
-2.33565E-01,-6.14940E-01
-2.33562E-01,-6.15322E-01
-2.33558E-01,-6.15551E-01
-2.33555E-01,-6.15093E-01
-2.33552E-01,-6.16009E-01
-2.33549E-01,-6.15932E-01
-2.33545E-01,-6.16085E-01
-2.33542E-01,-6.16237E-01
-2.33539E-01,-6.17153E-01
-2.33535E-01,-6.17382E-01
-2.33532E-01,-6.18221E-01
-2.33529E-01,-6.18450E-01
-2.33525E-01,-6.18755E-01
-2.33522E-01,-6.21120E-01
-2.33519E-01,-6.20663E-01
-2.33516E-01,-6.20739E-01
-2.33512E-01,-6.22188E-01
-2.33509E-01,-6.22417E-01
-2.33506E-01,-6.25011E-01
-2.33502E-01,-6.26003E-01
-2.33499E-01,-6.27910E-01
-2.33496E-01,-6.28826E-01
-2.33493E-01,-6.30428E-01
-2.33489E-01,-6.31267E-01
-2.33486E-01,-6.32336E-01
-2.33483E-01,-6.33327E-01
-2.33479E-01,-6.33938E-01
-2.33476E-01,-6.36150E-01
-2.33473E-01,-6.35464E-01
-2.33469E-01,-6.36684E-01
-2.33466E-01,-6.37676E-01
-2.33463E-01,-6.39507E-01
-2.33460E-01,-6.41033E-01
-2.33456E-01,-6.41796E-01
-2.33453E-01,-6.42406E-01
-2.33450E-01,-6.44085E-01
-2.33446E-01,-6.45153E-01
-2.33443E-01,-6.46450E-01
-2.33440E-01,-6.47671E-01
-2.33436E-01,-6.49196E-01
-2.33433E-01,-6.50036E-01
-2.33430E-01,-6.51256E-01
-2.33427E-01,-6.52248E-01
-2.33423E-01,-6.53164E-01
-2.33420E-01,-6.53927E-01
-2.33417E-01,-6.54842E-01
-2.33413E-01,-6.56673E-01
